PATIENT_ID	ESR1	PGR	ERBB2	MKI67	TP53	BRCA1	BRCA2	PIK3CA	PTEN	AKT1
MB-0217	2.362648	-0.63265437	-2.0174103	-0.15812217	-1.3651406	-0.44799393	0.64031094	1.6409733		0.40881127
MB-0218	3.0664937	-0.7019991	-0.7572913	-2.0924056	-0.7783683	-1.5138147	-1.1335576		-0.97746164	1.4368033
MB-0219	3.1733503	-1.6278546	-2.6428776	0.79043686	0.29460576	-1.5396801	1.2144395	-1.1231503	0.57408017	0.45345592
MB-0220	1.6269665	-1.247976	-0.3041458	1.8110456	0.015860312	-0.8063039	-0.40183452	0.24020094	-0.3155254	-0.22018594
MB-0221	-1.5624586	0.5560153	0.13228756		0.13817851	-1.6513661	-0.7276971		-1.3058956	-0.6076645
MB-0222	1.3411721				0.6312555	0.27431095		-0.7096107	-0.21050254	1.8543861
MB-0223	-0.84539723	-2.7025833	3.4293616	0.733071	-0.53985834	-0.8024293		0.15587947	0.47268236	-0.029112188
MB-0224	-21.08562	-0.58233833	-0.5531155	-2.8042862		-0.9669306	-1.0123158	-0.17552614	-0.58794075	
MB-0225	-0.04537797	0.038253583	-0.026925653	-0.69548374	-0.11414245	0.6331705	-0.1272948		-1.274769	1.0767428
MB-0226	0.078086495	0.030663611	4.592771	0.31270418	-0.5801459	0.6529914	-0.030625075	1.011489	1.4580556	
MB-0227	4.300807	1.2124599	-0.6722472	-0.7187754	0.805963	0.31600726	-1.4803454		0.6083153	-0.53909165
MB-0228	3.6454732	0.067747444	-1.4923093	-0.41475543	1.9223877		-2.2108355		-0.64033926	0.8017019
MB-0229	-1.2100397	0.9688378	-0.17888096	0.07355263	0.05414365		-0.74876183	17.099836		-0.070353515
MB-0230	4.32248	-0.3327112	-1.8946635	0.087693095	0.59376276	5.8030376	1.1686796	1.0139246	-2.08247	1.3156824
MB-0231	1.2462403	-1.1053127	1.1448579	0.16050929	0.6823488	-1.0118219	-1.9107038	-0.019529615	-0.24218021	-0.84062254
MB-0232		-0.33212844	-0.462211	0.46436673	-0.22083497	-0.668659	-0.74379957	0.14083512	-0.1632839	1.6205899
MB-0233	3.2232645	-2.99184	-1.564847	1.4198605	0.26280257	-0.5574664	0.59789705	0.5517595	-0.40255994	-0.47350213
MB-0234	-0.71303856	0.11591179	2.6526942	0.6366885	-0.54360926	-0.7821766	0.4635985		-0.9921114	0.019282874
MB-0235	3.060117	0.1282628	-0.7935419	0.3555076	0.0193803	-1.7490321		-0.15253054	1.1170031	-1.7491119
MB-0236	3.1816177	-0.1756467		-0.95713407	0.38580906	1.0127547	-0.63344055		-0.35591713	-0.4077277
MB-0237	3.4477704	2.7295945	-0.1340743	0.5545868	0.34307665	0.10430286	-0.6013004	-0.1826163	-0.27045673	0.20792888
MB-0238	3.7868738	-0.39274737	-0.7339177		-0.22866811	0.26806602	-0.6923826	-0.769146	0.2649786	0.6146318
MB-0239	3.3089912	-1.5916787	2.9095144	-1.2451286	1.259551	-0.03738495	1.4233118	-0.1311403	1.497454	0.47006282
MB-0240	1.580734	0.7556033		-1.085018	-0.44463512	0.054331217	0.12932186		-0.3502382	1.3146679
MB-0241	-0.5354003	-1.0479697	2.9324522	0.48601976	-0.2550359		0.5152539	-0.24866897		-0.93295044
MB-0242	3.3548365	0.2894685	21.923983	-1.997231	1.9914821		-0.72844905		0.9703863	0.07435109
MB-0243	-0.9468512	-0.10219023	-1.6888977	0.35831565	16.209566	7.971635	-0.014056383	-0.20133753	0.19797227	-1.9773359
MB-0244	1.7538102	0.5374759	-1.1514814		0.4451476	-0.36057237		2.036691		0.8887072
MB-0245	2.0024612	-1.4962884	-0.1813088	-0.19948675	-0.30209953	0.9503108	-0.060816206	-0.9694134	-0.17507097	0.14690207
MB-0246		-2.1895564	1.4532064	0.38819817	1.50175	0.10794091	-0.29055515	-1.2142226	0.61294705	1.4912144
MB-0247	-2.5860453	-0.44794133	-1.4452289	1.0715145	0.07769355	-2.062339	-1.0474672	-1.8715069	0.36044392	-1.2439523
MB-0248	4.197649	-0.5836586	-0.8800161	-0.797501	-0.020004759	-0.29438037	0.6683214	0.6051782	-1.102765	0.43480313
MB-0249		-0.31703857	3.5133345	-1.3064541	0.4718848	-1.6081042	-0.55514127	-0.96299595	-1.256365	1.3057847
MB-0250	2.4893813	0.7811697	2.2820055	0.059891626	2.093105	-0.71279997	0.16583316	-0.49623427		1.1265075
MB-0251	-1.3532125	0.29641557		2.4127965	1.0346409	-0.2027173	0.56213456	0.71031046	0.2819628	-1.7061597
MB-0252	-1.3376291	2.3224647	-1.3355324	2.1773386	1.3995602	-0.3726164	0.3858242		0.80424476	1.6225742
MB-0253	-1.8623952	-0.30489326	0.76133835	0.3957197	-0.37160683	-1.6553302	0.050919402	-1.2181761	2.406956	0.75103414
MB-0254	-2.8588886	-1.9511817	0.31459612		-1.6660959	-0.48314136	0.3110873	-0.6195259	-1.18395	-0.32600582
MB-0255	3.5129058	1.0411913	3.144243	0.39304942	-0.5170083	-1.7576132	0.6119137	12.16054	-0.6179256	-0.6380012
MB-0256	0.3252102	-1.3918644	0.073119104	-1.020523	1.4253076	-0.01783689	-0.38823327	0.18410857	-0.08035543	-0.10035069
MB-0257	3.1254926	-0.3543349	0.8402175	1.3574675	-0.4918753	-0.056742463	-0.78835773	-0.41840535	-1.0922952	-2.0404196
MB-0258	-0.734425	-0.835095	-0.5660827	0.3564234		-1.6384217	0.117221944			-0.36543342
MB-0259	3.8446536	0.83126974	-0.22951764	0.09408081	-0.99394846	0.24863353	0.44045985		1.666151	-1.7521939
MB-0260	1.6375453	-1.02284		0.7940809	-0.7841055	-0.028728193		0.4261763	-0.16544579	-0.15852562
MB-0261		-0.53840965	2.1898859	0.9421671	1.1058769	2.122738	0.40402365	1.6249138		-0.2314196
MB-0262	2.3269029	0.7105376	-1.3773007	1.370241	0.97089785	-0.89315474	2.0544477	0.4028203	-1.0961666	-1.5609301
MB-0263	-1.9976742		0.0587641	1.0383536	1.2430563	0.5510616	0.54472834	0.17888322	2.3409028	-0.4423428
MB-0264	-2.741713	-0.32346323	-0.41537344	2.102977	0.889222	-1.0123576	-0.4479013	0.6330286	0.27510947	
MB-0265	1.3073395	-0.07971089	0.26568758	0.23052529	1.5824974	-0.6940342	1.1637988	-0.07429145	-0.8021356	0.034483798
MB-0266	3.039563	-1.6653018	-1.8493812	-1.052897	0.1202755	-0.4346843	-1.3899419	0.4000839	1.4724275	0.8189544
MB-0267	3.825867	1.3122203	-0.73681253	0.08120292	1.3589549	0.5000826	1.7957395	0.5212632	0.70402384	2.7332366
MB-0268	2.7997048	7.3626037		1.0605073	-0.6675864	0.54284924	-0.8514348		-0.24896224	-2.1719754
MB-0269	-2.7020564	-0.7075031			-1.5836912	-1.6595224	-0.4361839	0.1941302	-1.2304109	0.8187472
MB-0270	-1.2534103	-1.1572895	-0.08241105	0.112397335	-0.9078155	-1.8903506	-2.0515864	-0.7680154	0.07384311	0.61007196
MB-0271	-1.503031	1.9136444	-0.8433752		0.16985115	0.0650497	-2.1024158	0.6525175	-1.0817245	-0.31043467
MB-0272	2.7025287	0.38040686	-1.4630781	1.1662672	0.8470984	0.027033016	0.68429005	-0.37382346	-0.42341614	0.4877326
MB-0273	-3.4783611	0.98841846	-2.5494776	-1.7036597	0.10034662	0.25349146	-3.3267832	-0.7472521	-0.20574643	0.44810015
MB-0274	3.4172773	-0.7122625	0.43833452		-1.5159744	1.6741703	0.18741953	-1.32444	-2.7399664	-1.175608
MB-0275	1.8525994	-1.6635998	-0.67507637	-0.6545603	-1.8179983	-0.21261083	0.7441178	0.17619279	-1.7452048	-0.40429547
MB-0276	3.0578492	0.27929506		-0.46239185	1.0005399	-0.008136917	-0.9786096	-0.70296776	-0.14592251	
MB-0277	3.7923892	0.13157775	-0.65098065	-0.94696933	-0.8031128	-0.9584456	3.0126758	0.1781458	1.5337539	-0.19127585
MB-0278	2.6068876	-1.9829059	-0.68326426	0.8807834	0.3178544		1.3264389	-0.4619749		0.22984748
MB-0279	-1.8266267	1.7453991	-1.1986463	-0.24073397	0.3552871	0.0015095223	-0.06693606	1.3916715	-1.3823822	0.76679444
MB-0280	2.288254	0.3827705	0.73442924	-0.256282	-0.2525539	0.47464755	-1.2209668	1.0013392	-0.5610518	0.13837227
MB-0281	1.5855479	1.1858661	3.9673245	-3.6211646		-0.9880593	-5.30348	-0.5352518		0.8304062
MB-0282	-0.7916475	-0.15932599	-0.95835316	-0.7173893	-0.066462	2.0604093		-1.0288985	-0.22764264	20.089275
MB-0283	3.736524	-0.10313202	0.78179693	-1.5129018	0.69656825	-1.2996614		0.94916785	0.29959375	0.948834
MB-0284	2.5796702	-0.5660787	1.5358887	-0.29875365	0.8809115	0.72139907	0.48773193	-0.13970536		0.5295211
MB-0285	-0.004082799	0.724579	-1.5387924	0.4381549	0.051185127	0.7905285	-0.5535615	-0.6797203	0.009165469	-0.45095935
MB-0286		-0.25198698	3.9186342	0.41757742	1.2088269	1.007054	-0.93560314	-0.41317725	-1.4978358	0.97177374
MB-0287	-1.2996525	-0.7927104	0.26477027			0.78756595	1.1354171	0.25779545	-0.57380617	0.88177526
MB-0288	-1.2700205	-0.16946319	-0.87840563	0.46759006	-1.2830865	-0.6087741	0.34399375	-0.19993857		-0.09491151
MB-0289	3.1552203	-1.2830085	-1.0058244	1.845761	0.17075498	0.9654831	1.2011638	-1.2834896	-2.807076	2.0416067
MB-0290	2.9103193	1.1033145	-2.3106186			-2.2062588	-0.95571053	-0.93250704	-0.9501449	
MB-0291	-1.7261813		-1.2393627	12.96376	2.179478	-0.67494774	-0.01693751	-1.6271175		0.37331513
MB-0292	1.4429964	0.9831071	-2.2706861	0.058717586		1.3900398	0.24504887	0.08675542	-0.2839584	-0.70386666
MB-0293	2.2202554	-0.924646	-0.23950753	-0.31411627	-0.5935331	0.19417258	1.2005628	0.5806751	-0.13609892	0.7044253
MB-0294			-0.946729	-1.6544731	0.6243775	0.37269688	0.36856446		1.9195576	0.5767735
MB-0295	0.9498954	0.5876497	0.9327624	-0.44889638	1.6755204	5.359872	-0.22956043	-1.182591	0.2596257	-1.3282552
MB-0296	1.6699401		0.17701745	-0.92386883	0.29343596	1.051165	-1.1493808	-0.026810657	0.017192971	0.9813321
MB-0297	3.9149508	-1.0733814	-0.96105874	-1.1497751	-1.3433144	1.1328186	-0.9642222		-0.06423592	0.19235584
MB-0298		20.419657	-0.2289747	-0.1653478	1.1687	-0.57287174	0.35097548	-0.24468619	-0.33095688	-0.15559828
MB-0299	3.6614585	1.6534402	-0.32003295	0.8550002	-6.7641015	0.16611929	-0.07370504	-7.539757	1.0747538	-0.3462541
MB-0300	1.0320109	-1.5133649	3.5199988	-0.051873878	0.45980245	-1.5201535	0.41974542	-11.761099	0.15242046	-0.16844556
MB-0301	-3.052519	1.7211648		1.1050063	-1.2890166	-0.69904435	0.33250904	-3.689431	0.035136573	-0.43418857
MB-0302	-2.1217587	0.9637974	0.37546128	-0.575789	-0.12035149	-0.35042033	-0.8446698	-0.90160996	1.0664423	0.30664894
MB-0303		0.13004765	2.433294	-0.43137965	0.61308193	-0.08964046	-0.18462971	0.70589954	-0.6931241	
MB-0304	1.645798	-1.1032683	0.8744786	-0.08765399	-0.96652585	0.20409566	-0.048788946	-1.7206857	0.17895232	1.2666131
MB-0305	-2.983709	1.3012955	0.19141889	0.7663783	-0.30502325	0.8448919	-0.00935093	0.019814871	1.1493167	-1.1202601
MB-0306		0.32152677	-0.21220246	0.14141996	1.1887382	-1.3762008	-1.5443705	0.6729058	-0.39255008	-0.11150009
MB-0307	3.625451	-1.3599722	4.0417485	0.62907237	0.10296793	0.5248262	1.3623847	0.7100993	1.7208906	7.163061
MB-0308	3.1249418	-0.54098755	-0.4859798	1.2104969	-1.2487379	1.1425825	-1.1595145	0.34663752	-0.8131277	1.1303719
MB-0309	2.3634284	-2.2220893	-2.1514137	1.1842531	-1.3016231	0.93811095	-0.45095313	-2.2442796	-0.91066325	0.20419532
MB-0310	2.9197505	0.034113716	-1.4822648	-1.2188808	0.057006672	-2.1817434	-0.8430542	1.1121322	-1.1796981	1.9211547
MB-0311	35.258698	0.6959473	1.4436206	2.3715	-2.6339424	-0.75530565	-0.39588782	2.2990637	1.2954965	
MB-0312	-3.103376	1.2472262	3.3110266	-0.60334647	0.2945694	-0.49552745	0.60502917	1.2146982	-0.9194744	
MB-0313	-2.5249498	-0.0005291579	0.39336205	0.27591032	-0.6353889	-2.4486578	0.72782123	-0.83826834	-0.20262182	-0.082456954
MB-0314	1.5279417	2.242251		0.43627393	0.06917246	-0.0069557116	-0.47566244	1.8581676	-0.80464655	1.0088701
MB-0315	2.7695336	-0.48057124	-0.08583677	-0.3495494		-0.20374112	-1.864105	-2.6496139		1.6049671
MB-0316	1.7487472	-1.2860298	-1.5107205	-0.7399951	1.4603302	0.21685567			-0.5369143	-0.76412076
MB-0317	3.0809426	-1.5207665	-3.653816	-1.7956735		0.9385924	-0.49857518	1.4943137	0.1932302	-4.129704
MB-0318	1.7940257	-1.4525392	-1.2195213	-1.2973489	-1.191629	1.2788671	0.15196112	0.15928523	1.2656242	-1.626567
MB-0319	1.865329	1.6156895	-0.6703681	0.32184872	-0.5282307	-0.57857376	1.4117112	0.6923254	0.50739056	0.5106507
MB-0320	3.0933006	-0.9344285	0.9183134	-0.7905645	-0.19638559	1.2523519	-2.3127592	1.436404	1.1735511	-0.9236563
MB-0321	2.470977	0.3178812		1.4967115	0.03834016	-0.55877393		0.18691085	0.49575964	-0.79380614
MB-0322	-3.4050536	-0.124300815	3.7443883	0.31540045	0.08669244	-0.116816014	0.4854435	0.16160221	-0.26267996	1.7212502
MB-0323	-3.466765	0.17777717	0.6189774	-0.44473538	-0.37603465	1.7043244	-0.27198127	1.6335768	-0.18166305	-1.0854291
MB-0324		-1.034515	1.4519215	1.6173345	0.1308154	-0.82791436			-0.03381822	-0.3970777
MB-0325	-0.18351483	0.41468367	2.9200199	-0.51468176	-0.4707953	-0.45464003	-1.9664395	0.24285847	0.4180301	1.5876347
MB-0326	1.9561743	-0.947063	-0.21025798	0.53673613	3.4807377	-0.45396438	-1.5052509		1.0619684	0.15946098
MB-0327		-1.062568		-0.6063728	0.99583364	-1.1466773	-0.6849255	-0.2326878	-0.97061425	0.88260037
MB-0328	2.3922367	-0.16290341	-1.1890745	-1.1159515	-0.16180596	-0.37482217	0.68032026	-1.2317969	2.0730493	-0.22260548
MB-0329		1.8018446	-1.0798115	-0.5043459	-1.6764452			-0.54042405	-0.562984	1.3953813
MB-0330	3.1098683	0.17931706	0.38308424	-0.9822561	-0.15864354	-0.17733555	-0.43730396	0.94981396	-0.70472336	1.3344746
MB-0331	-1.7274561	-0.2357753		-0.8574816	0.5833118	0.9621432	1.6583316	-0.27886438	-1.100236	-2.0117254
MB-0332	-1.9103792	-0.15220125	0.6086972	0.42028782	-1.61011	-1.5180982	0.30851695	-2.2426612	0.77476275	
MB-0333	3.776781	-0.115115896	-0.86109686	-1.4739901	-1.0220902	-0.24352305	-0.55316156	0.7200745		0.19122174
MB-0334	2.6606953	0.6619892	0.45085746	-0.90055215	0.14262551	0.6098034	-1.6785598	-0.9788143	0.008043884	0.3264916
MB-0335		-1.1591139	-0.648008	0.44903114	-0.49103242	0.8561867		0.2959386	0.7261286	
MB-0336	2.8830674	-1.9492981	-0.09935081	0.91465944	0.98961085	-0.868028	0.2350494	-0.93707186	0.17489846	
MB-0337	0.2148087	-1.143686	-0.7535565	0.5068422	0.16138989	-0.2751574	-0.43296605	0.38970464		
MB-0338	-0.90571755	-2.270228	-0.758211	0.852009	0.49922785	0.29985964	-0.68738407	1.0396582	2.2953591	-0.19071318
MB-0339	3.113426	0.6565134	0.45653337	-0.8906762	-0.695184	0.13685553	-1.9934951	-0.8220237	0.32999873	-1.1701927
MB-0340	-1.5182117	-0.5091487		0.6974271	-1.5134186		1.5418757	1.421202	0.45516098	-1.5444102
MB-0341	0.7242751	0.10883107	0.768186	1.1060424	-0.70499724	0.86666805	0.06117668	0.8415837	2.0526109	0.046783376
MB-0342		-0.7324085	0.46774817	-0.5838273	0.96395916			0.15046707	-0.68673074	0.15208447
MB-0343	3.57685	2.775929	-1.2765244	-1.4015367	-1.096897	1.6136123		2.1073658	1.4859053	0.43140662
MB-0344	-1.3777826	0.06923448		-0.97817034		0.1592803	-0.025728699	-0.37478054	0.23645072	0.27560237
MB-0345	2.8215842	0.8325415	-0.53971124	0.513108	-1.4157585	-0.55896163	-0.17964752	1.7525258		-0.77667373
MB-0346	-1.5997235	0.06360906	-0.2744617	-0.94296545	0.66711557		-1.3609405	0.81388503		0.65496045
MB-0347	-1.2055428	-0.2151228	-1.6479707	-0.1950205	1.5188341	-0.8008194	-1.0262561	1.415829	0.81661934	-0.07603076
MB-0348			-0.7567896	0.15984887	0.15221515	0.29545066		-1.3116168	-0.50603306	0.60832995
MB-0349	1.9071075	-0.91639906	-1.0425113	-0.09422658	0.036021702	1.7103932	0.51353645	-0.38808537	-0.5571169	
MB-0350	-1.2900554	0.012587819	3.5169566	0.78584135	-0.25644958	0.8682021	-0.32101783	-0.4090979	-1.3410091	0.19553402
MB-0351	1.413787		-0.16547433	0.8421612	-0.962866		0.54338276	-1.0911866	-1.6714885	0.95940703
MB-0352	1.5449173	0.65905064	0.23054302	-1.482219	0.3660284	0.14225002	-0.6739185	-0.29922315	-0.6057762	-1.2878914
MB-0353	2.0069172	0.17652676	-0.34931433		0.30259395	0.36501443		-0.55569893	-0.5949338	0.9420991
MB-0354	3.249147	-0.37825856	-2.1743557	-0.010596068	-1.5615029	-1.3165298	0.19089037	-0.06373324	-0.7800904	-0.334078
MB-0355	2.2784343	14.889103	0.06727719	-1.9117157	0.054078348	-0.1632654	-0.2921672	21.30754	0.012628834	0.8701591
MB-0356		-0.2153843	-0.2768222	0.7755853	-0.96906275	2.4442885	0.2942841	0.7560486	0.09950633	-0.42946914
MB-0357	2.452113	0.6680825	-4.8204584	-0.9865968		1.1904362		-0.07616263	1.2539983	2.1595619
MB-0358	-2.0853305	1.4782006	2.2240267	-1.1899816	0.056317285	0.37629128	0.3874343	0.4313528	-0.6831824	-1.4137107
MB-0359	0.32614732	1.0241674	1.7567009	0.3957618	-1.6625019	-0.41218433	-1.9268086	-0.82533747	0.66389066	1.6832957
MB-0360	1.0728647	0.448048	0.7508609	-0.23875612		-0.837602	1.3377097	-1.0275143		-0.22180788
MB-0361	-1.1467302	2.3181512	-0.80373955	-0.78538305	0.14344363	0.1087156		1.1014982	-0.2740174	-0.8891617
MB-0362	-2.395266	-0.89466214	-3.3096104	0.764559		-1.0245826	0.56235015	1.3462056	0.5680434	-0.5635169
MB-0363	-1.5620521	0.093944944	-2.2495842	0.27355632			-0.20410071	-1.4604608	-0.41881713	-0.46993202
MB-0364	-1.4469107		4.3451242	0.17223354	-0.8229324	-0.83564794	-0.6237044	1.4019213	1.5645647	-0.9307804
MB-0365	-3.0638304	-0.50921595	3.9572177	-0.14330903	1.1263914	-1.1133584	0.98839486	-0.983562	-0.16248553	-0.9230761
MB-0366	3.2084036	0.70092756	0.036323905	1.927385	-0.55229676		1.5565823	1.0667664	-1.3585298	-1.0141677
MB-0367	1.4600122	-1.1149008	1.6594069	1.6687635	-0.39523065	-0.32472348	-1.085105	-0.13750866	1.9089298	2.024276
MB-0368	-1.7864494	-0.6821051	-0.53529125	-1.003434	1.2961165	0.6127291	0.62716365	-2.4298234	0.80459106	
MB-0369		-2.114408	-0.88687426		1.5009924	0.8384347	-1.2487925	0.695786	-0.22789648	0.028622689
MB-0370	-1.2680128	1.4246829	0.05480653	0.45145756	2.1579454	-15.034008	1.0175266	-2.0498009	1.1259899	-0.4256575
MB-0371	1.8799686	1.3839468	-1.2594125		4.584293	0.18530254	-1.3536783	1.6895609	1.2345247	-0.3804479
MB-0372	4.1576495	0.61006916	1.2747089	-0.19027635	0.17025611	-1.1934527	1.6836108	1.5222082	-0.5666212	
MB-0373	1.7648581	0.79106355	-0.8872947	2.7454975		1.8230921	0.2388909	-0.4880111	1.1400914	-1.0505852
MB-0374		-1.14783			1.0373389	0.07146765	0.71784186	0.45686495	7.9575706	1.5655823
MB-0375	-1.6299099	0.095240265		2.0118384	-0.71242243	2.2227013	-0.2696071	-0.85662335	0.39640307	-0.16194142
MB-0376		1.0385811	-2.1422744	0.4837646	1.0964292	-0.43445468		0.027615327	0.80795246	0.38249078
MB-0377	3.2861676	-0.010629703	-0.7905422	-2.0700552	2.2770798	-0.71557015	0.15969966	0.5309773	1.1641906	-1.0638931
MB-0378	3.9655328	-0.87249094	1.9601517	-0.6865402	-0.43588167	-1.4052265	0.21914545	-1.0593272	-1.6361916	-1.2599472
MB-0379	2.7707498	0.452491	-1.427033	1.0185369	-0.8013613	-0.64364415	-0.17327072	1.0933677	-0.7807561	-0.1554676
MB-0380	-1.0860512		-2.3833685	-0.27578944	-0.3377414	0.63694227	-0.07017593	-1.2960382	0.4677552	0.9156244
MB-0381	2.031527	0.39837125	-0.6493004	0.32548505	-0.1831405	-1.7349068	1.3395725	-0.72942376	-0.12678969	0.039833363
MB-0382	-0.34954953	-2.1788068	-0.81810385	-1.5489242	-1.1600391	1.020813	-1.4328452	0.22038512	-0.48181418	-1.7823246
MB-0383	1.4065284	-0.6830094	-0.45384318	0.33313185			0.36958146	0.29851675	-1.0602624	0.1451872
MB-0384	1.7241029	1.0387285	0.18654948	0.04978346	-0.52450824	0.89645624	-1.6987091	1.3881301	10.921979	-0.34280458
MB-0385	-1.8229182	0.55818045	2.2470737	-0.5710765	0.592508	-1.421431	1.017853	-1.3962258	0.46161485	-2.4573193
MB-0386	4.1632624	1.2245157	1.9301138	0.67716724	-0.30415317	0.43768764	-0.171569	-1.2736853	0.16529065	-0.37357205
MB-0387	-1.0132658	-12.790071	-0.33150047	0.08644228	-0.55050176		0.50109	-1.0197529	2.7202687	
MB-0388	2.8321223	-1.1385875	-0.049595147	-0.26783848	-2.2466972	0.99346167	-2.6546395	-1.309754		
MB-0389	3.3378372	1.5745906		0.8893444	-0.3365253	-2.1791823	-2.1869373	1.502567	0.28600842	
MB-0390		-0.047613148	-1.7848654	1.3978312	1.5500376		-1.2311811	-0.055461276	-0.6549711	-0.7198309
MB-0391	3.6086283	-1.6751086	-0.71699816	0.13837549	-0.6161409		-0.8278669	-0.8391356	1.2009068	0.81860954
MB-0392	1.1466861	1.2328668	0.46274006	-1.341097	0.19861674	-2.4317935	-0.46985632		0.5385991	
MB-0393		-0.32060912	0.4680513	2.2708995	0.8716032	0.31968176	0.8052099	0.23156479	-0.4464493	
MB-0394	2.9286435	-0.8654199	1.8468022	-0.13088135	0.0027050567	5.0896764	-1.1637763		-1.5808238	-0.41239455
MB-0395	3.0421176	-1.1421435	0.8022293	-0.9532063		1.9417639	-1.0435045	-1.3863133		0.19757575
MB-0396	4.1059103	-0.56732774	-25.968018	0.8053133	-0.99471486	1.3742247	0.5238741	-1.0071521	-0.25601512	-2.7059093
MB-0397	26.039967	-1.9393744	1.1351032	-0.20392677	-0.054715674	-0.2776569	0.1421637	0.91001624	0.20739563	1.0035298
MB-0398	1.9999812	1.1224209	-0.6027012	-0.82358354	0.55530137	-0.35898232	0.098998785	-0.6679789	1.6318471	0.46870825
MB-0399	0.20801854	0.50324017	-1.834224	-0.70136726	1.3497353	0.07073934	0.52881426	1.2890038	0.13376442	-0.90253174
MB-0400	2.8871405	-1.0708797		0.013238052	1.2624935		-0.7653578	-0.75782096	-1.2896178	1.6153737
MB-0401	-0.5680767	-2.6859365	38.31597	0.46238902	0.4677231	-0.028640993	0.023822486	-0.16172066	-0.25722834	0.2732463
MB-0402	-0.7013745	0.25677523	2.806025	-0.2519734	0.31923196	-0.3516783	1.1498798	-2.0831342	-1.2372427	-0.71226954
MB-0403	-1.4492004	0.55419546	4.320712	1.4918287	-0.29166985	-1.3202178	0.8070692	1.2570369	0.5768174	0.075651236
MB-0404	2.7766297	-1.9727404	-1.3156539	0.1938398	-1.0222062	-0.29829347	0.4181577	-0.28378385	-0.9609619	8.45113
MB-0405	-1.2522379	-0.8693718		0.30303466	-1.2410537	1.8202344	-0.42760864	1.8814777	-0.29222012	0.6563036
MB-0406	2.0351229	0.8736134	0.36938918	-0.5121479	0.5537864	1.4206842	1.0646924	0.6637974	-0.8388959	1.5938494
MB-0407	-2.0321321	1.1672958	4.192334	0.5502572	0.7927063	0.53380495	-0.47142056	-0.42410788	-1.3846246	-1.3560771
MB-0408	2.4127	-0.41426188	0.17501318	-1.4751841	-0.908058	1.1463848	-1.4379467	-0.10489832	0.98690486	-0.31942552
MB-0409	-1.9654739	0.56460494	1.9871261	0.954256	-0.098950185		1.2173964	2.3614337		1.6093826
MB-0410		0.62117493	-1.6400445	-0.6778503	-1.7331966	1.1197423	-3.722018	-1.1120179	-1.0114855	0.5239402
MB-0411	-2.0331557	-0.5878827	1.4429195	-0.32768574	-0.70716166			0.09263584	-1.3431774	0.5176242
MB-0412	3.9418533	0.44414166	1.1448495	0.49246278	-0.53483707	0.08465985	0.78754866	0.4326705	1.8902786	-0.49137723
MB-0413	-0.5434285	-2.3431597	-2.1096992		-0.09519117	0.51371944	0.24716641	-0.2918927	0.22266212	-2.5996633
MB-0414	-2.493537	-0.5971782		0.88147753	0.732023	-0.54298913	-0.6181883		-0.19557571	
MB-0415	-1.1268296	0.69743	-1.9814765	0.31244797	0.51752216	0.33451703	0.8042901	0.97887546	-0.5533405	3.051869
MB-0416	-2.1365778	-0.15306582	0.61039066	-0.050422817	-0.9446805	-0.6560433	0.96832013	-1.2982966	-1.6627164	0.7421629
MB-0417	3.0647476	-0.8416065	-0.4265519	1.8325489	0.28787914	0.7863968	1.6885549	2.3007085	1.779903	0.74005604
MB-0418	-1.3014638	1.2990144	-0.30378437	0.18974054	-0.060767055	0.5994675	0.33309922	1.0935756		-0.64801824
MB-0419	3.5805287	1.564977	-0.30630535	-0.79101247	-0.6387633	1.4894528	0.3495211	-0.8164674	-1.0603973	-1.6782776
MB-0420	2.5085988	0.045931794	-0.515473	0.4512884	1.284715	2.1941476	-0.8541959	-1.6250181	0.5113113	1.6041194
